period_end,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,wind_speed_10m,zenith,period,AC_Power_kW,Energy_kWh,Daily_Energy_kWh
2024-12-13 14:45:00+00:00,24,0.15,113,52,466,138,44,68.4,44,0,44,42,54.9,2.5,79,PT5M,0.23059833866699894,,
2024-12-13 14:50:00+00:00,24,0.15,113,49,428,119,33,63.9,43,0,43,41,55.2,2.5,81,PT5M,0.22538343367676528,,
2024-12-13 14:55:00+00:00,23,0.15,113,45,387,101,32,62.5,38,0,38,36,55.5,2.5,82,PT5M,0.20008825394201088,,
2024-12-13 15:00:00+00:00,23,0.15,113,40,342,83,30,12.2,52,164,73,45,55.7,2.6,83,PT5M,0.2747061070014025,0.0758830065854634,
2024-12-13 15:05:00+00:00,23,0.15,113,35,292,66,27,3.6,38,241,64,31,56.2,2.6,84,PT5M,0.20174739524960264,,
2024-12-13 15:10:00+00:00,23,0.15,113,30,232,50,24,0.0,30,232,50,24,56.8,2.5,85,PT5M,0.15938432569544234,,
2024-12-13 15:15:00+00:00,23,0.15,113,24,133,36,21,8.8,28,58,33,25,57.4,2.5,86,PT5M,0.147921433270578,,
2024-12-13 15:20:00+00:00,23,0.15,113,18,60,23,16,22.1,18,0,18,17,58.0,2.5,87,PT5M,0.09499603924407765,,
2024-12-13 15:25:00+00:00,22,0.15,113,10,16,12,10,56.7,5,0,5,5,58.6,2.5,89,PT5M,0.026531969242233524,,
2024-12-13 15:30:00+00:00,22,0.15,113,2,1,2,2,49.3,1,0,1,1,59.2,2.5,90,PT5M,0.005308809322224118,,
2024-12-13 15:35:00+00:00,22,0.15,113,0,0,0,0,44.1,0,0,0,0,59.8,2.5,91,PT5M,0.0,,
2024-12-13 15:40:00+00:00,22,0.15,113,0,0,0,0,42.7,0,0,0,0,60.5,2.5,92,PT5M,0.0,,
2024-12-13 15:45:00+00:00,22,0.15,113,0,0,0,0,46.7,0,0,0,0,61.1,2.5,93,PT5M,0.0,,
2024-12-13 15:50:00+00:00,22,0.15,113,0,0,0,0,59.0,0,0,0,0,61.8,2.5,94,PT5M,0.0,,
2024-12-13 15:55:00+00:00,21,0.15,113,0,0,0,0,45.4,0,0,0,0,62.4,2.5,95,PT5M,0.0,,
2024-12-13 16:00:00+00:00,21,0.15,113,0,0,0,0,35.7,0,0,0,0,63.1,2.5,97,PT5M,0.0,0.0,
2024-12-13 16:05:00+00:00,21,0.15,114,0,0,0,0,34.3,0,0,0,0,63.7,2.5,98,PT5M,0.0,,
2024-12-13 16:10:00+00:00,21,0.15,114,0,0,0,0,32.8,0,0,0,0,64.2,2.5,99,PT5M,0.0,,
2024-12-13 16:15:00+00:00,21,0.15,114,0,0,0,0,22.1,0,0,0,0,64.7,2.5,100,PT5M,0.0,,
2024-12-13 16:20:00+00:00,21,0.15,114,0,0,0,0,17.2,0,0,0,0,65.2,2.5,101,PT5M,0.0,,
2024-12-13 16:25:00+00:00,21,0.15,114,0,0,0,0,12.2,0,0,0,0,65.7,2.5,102,PT5M,0.0,,
2024-12-13 16:30:00+00:00,21,0.15,114,0,0,0,0,15.6,0,0,0,0,66.2,2.5,103,PT5M,0.0,,
2024-12-13 16:35:00+00:00,20,0.15,114,0,0,0,0,13.9,0,0,0,0,66.8,2.5,105,PT5M,0.0,,
2024-12-13 16:40:00+00:00,20,0.15,114,0,0,0,0,13.9,0,0,0,0,67.3,2.5,106,PT5M,0.0,,
2024-12-13 16:45:00+00:00,20,0.15,115,0,0,0,0,10.5,0,0,0,0,67.8,2.5,107,PT5M,0.0,,
2024-12-13 16:50:00+00:00,20,0.15,115,0,0,0,0,8.8,0,0,0,0,68.3,2.5,108,PT5M,0.0,,
2024-12-13 16:55:00+00:00,20,0.15,115,0,0,0,0,7.1,0,0,0,0,68.9,2.5,109,PT5M,0.0,,
2024-12-13 17:00:00+00:00,20,0.15,115,0,0,0,0,7.1,0,0,0,0,69.4,2.5,110,PT5M,0.0,0.0,
2024-12-13 17:05:00+00:00,20,0.15,115,0,0,0,0,8.8,0,0,0,0,69.8,2.6,111,PT5M,0.0,,
2024-12-13 17:10:00+00:00,20,0.15,116,0,0,0,0,8.8,0,0,0,0,70.1,2.6,113,PT5M,0.0,,
2024-12-13 17:15:00+00:00,20,0.15,116,0,0,0,0,8.8,0,0,0,0,70.4,2.6,114,PT5M,0.0,,
2024-12-13 17:20:00+00:00,20,0.15,116,0,0,0,0,7.1,0,0,0,0,70.7,2.6,115,PT5M,0.0,,
2024-12-13 17:25:00+00:00,20,0.15,117,0,0,0,0,7.1,0,0,0,0,71.0,2.6,116,PT5M,0.0,,
2024-12-13 17:30:00+00:00,20,0.15,117,0,0,0,0,7.1,0,0,0,0,71.3,2.6,117,PT5M,0.0,,
2024-12-13 17:35:00+00:00,20,0.15,117,0,0,0,0,8.8,0,0,0,0,71.6,2.6,118,PT5M,0.0,,
2024-12-13 17:40:00+00:00,20,0.15,117,0,0,0,0,8.8,0,0,0,0,71.9,2.6,119,PT5M,0.0,,
2024-12-13 17:45:00+00:00,20,0.15,118,0,0,0,0,7.1,0,0,0,0,72.2,2.6,120,PT5M,0.0,,
2024-12-13 17:50:00+00:00,19,0.15,118,0,0,0,0,1.8,0,0,0,0,72.5,2.6,121,PT5M,0.0,,
2024-12-13 17:55:00+00:00,19,0.15,119,0,0,0,0,0.0,0,0,0,0,72.8,2.6,123,PT5M,0.0,,
2024-12-13 18:00:00+00:00,19,0.15,119,0,0,0,0,1.8,0,0,0,0,73.1,2.6,124,PT5M,0.0,0.0,
2024-12-13 18:05:00+00:00,19,0.15,119,0,0,0,0,5.3,0,0,0,0,73.4,2.6,125,PT5M,0.0,,
2024-12-13 18:10:00+00:00,19,0.15,120,0,0,0,0,5.3,0,0,0,0,73.6,2.6,126,PT5M,0.0,,
2024-12-13 18:15:00+00:00,19,0.15,120,0,0,0,0,3.6,0,0,0,0,73.8,2.6,127,PT5M,0.0,,
2024-12-13 18:20:00+00:00,19,0.15,121,0,0,0,0,1.8,0,0,0,0,74.0,2.6,128,PT5M,0.0,,
2024-12-13 18:25:00+00:00,19,0.15,121,0,0,0,0,1.8,0,0,0,0,74.1,2.6,129,PT5M,0.0,,
2024-12-13 18:30:00+00:00,19,0.15,122,0,0,0,0,1.8,0,0,0,0,74.3,2.6,130,PT5M,0.0,,
2024-12-13 18:35:00+00:00,19,0.15,123,0,0,0,0,3.6,0,0,0,0,74.5,2.5,131,PT5M,0.0,,
2024-12-13 18:40:00+00:00,19,0.15,123,0,0,0,0,3.6,0,0,0,0,74.7,2.5,132,PT5M,0.0,,
2024-12-13 18:45:00+00:00,19,0.15,124,0,0,0,0,3.6,0,0,0,0,74.9,2.5,133,PT5M,0.0,,
2024-12-13 18:50:00+00:00,19,0.15,125,0,0,0,0,1.8,0,0,0,0,75.1,2.5,134,PT5M,0.0,,
2024-12-13 18:55:00+00:00,19,0.15,125,0,0,0,0,1.8,0,0,0,0,75.3,2.5,135,PT5M,0.0,,
2024-12-13 19:00:00+00:00,19,0.15,126,0,0,0,0,13.9,0,0,0,0,75.5,2.5,136,PT5M,0.0,0.0,
2024-12-13 19:05:00+00:00,19,0.15,127,0,0,0,0,12.2,0,0,0,0,75.7,2.5,137,PT5M,0.0,,
2024-12-13 19:10:00+00:00,19,0.15,128,0,0,0,0,13.9,0,0,0,0,75.9,2.4,138,PT5M,0.0,,
2024-12-13 19:15:00+00:00,19,0.15,129,0,0,0,0,15.6,0,0,0,0,76.1,2.4,139,PT5M,0.0,,
2024-12-13 19:20:00+00:00,19,0.15,130,0,0,0,0,13.9,0,0,0,0,76.3,2.4,140,PT5M,0.0,,
2024-12-13 19:25:00+00:00,19,0.15,131,0,0,0,0,15.6,0,0,0,0,76.5,2.3,141,PT5M,0.0,,
2024-12-13 19:30:00+00:00,19,0.15,132,0,0,0,0,8.8,0,0,0,0,76.7,2.3,142,PT5M,0.0,,
2024-12-13 19:35:00+00:00,19,0.15,133,0,0,0,0,3.6,0,0,0,0,76.9,2.2,143,PT5M,0.0,,
2024-12-13 19:40:00+00:00,19,0.15,134,0,0,0,0,0.0,0,0,0,0,77.1,2.2,144,PT5M,0.0,,
2024-12-13 19:45:00+00:00,19,0.15,135,0,0,0,0,12.2,0,0,0,0,77.3,2.2,145,PT5M,0.0,,
2024-12-13 19:50:00+00:00,19,0.15,137,0,0,0,0,28.3,0,0,0,0,77.5,2.1,146,PT5M,0.0,,
2024-12-13 19:55:00+00:00,19,0.15,138,0,0,0,0,31.3,0,0,0,0,77.7,2.1,147,PT5M,0.0,,
2024-12-13 20:00:00+00:00,19,0.15,140,0,0,0,0,56.7,0,0,0,0,77.9,2.1,147,PT5M,0.0,0.0,
2024-12-13 20:05:00+00:00,19,0.15,141,0,0,0,0,60.1,0,0,0,0,78.2,2.0,148,PT5M,0.0,,
2024-12-13 20:10:00+00:00,18,0.15,143,0,0,0,0,67.6,0,0,0,0,78.7,2.0,149,PT5M,0.0,,
2024-12-13 20:15:00+00:00,18,0.15,144,0,0,0,0,64.5,0,0,0,0,79.1,2.0,150,PT5M,0.0,,
2024-12-13 20:20:00+00:00,18,0.15,146,0,0,0,0,62.3,0,0,0,0,79.5,1.9,150,PT5M,0.0,,
2024-12-13 20:25:00+00:00,18,0.15,148,0,0,0,0,57.8,0,0,0,0,79.9,1.9,151,PT5M,0.0,,
2024-12-13 20:30:00+00:00,18,0.15,150,0,0,0,0,45.4,0,0,0,0,80.3,1.8,152,PT5M,0.0,,
2024-12-13 20:35:00+00:00,18,0.15,152,0,0,0,0,28.3,0,0,0,0,80.7,1.8,152,PT5M,0.0,,
2024-12-13 20:40:00+00:00,18,0.15,154,0,0,0,0,18.9,0,0,0,0,81.2,1.7,153,PT5M,0.0,,
2024-12-13 20:45:00+00:00,18,0.15,157,0,0,0,0,18.9,0,0,0,0,81.6,1.7,153,PT5M,0.0,,
2024-12-13 20:50:00+00:00,18,0.15,159,0,0,0,0,23.7,0,0,0,0,82.0,1.7,154,PT5M,0.0,,
2024-12-13 20:55:00+00:00,18,0.15,162,0,0,0,0,26.8,0,0,0,0,82.4,1.6,154,PT5M,0.0,,
2024-12-13 21:00:00+00:00,17,0.15,164,0,0,0,0,29.8,0,0,0,0,82.9,1.6,155,PT5M,0.0,0.0,
2024-12-13 21:05:00+00:00,17,0.15,167,0,0,0,0,29.8,0,0,0,0,83.1,1.5,155,PT5M,0.0,,
2024-12-13 21:10:00+00:00,17,0.15,169,0,0,0,0,32.8,0,0,0,0,83.2,1.5,155,PT5M,0.0,,
2024-12-13 21:15:00+00:00,17,0.15,172,0,0,0,0,32.8,0,0,0,0,83.3,1.4,155,PT5M,0.0,,
2024-12-13 21:20:00+00:00,17,0.15,175,0,0,0,0,31.3,0,0,0,0,83.4,1.4,156,PT5M,0.0,,
2024-12-13 21:25:00+00:00,17,0.15,178,0,0,0,0,31.3,0,0,0,0,83.5,1.3,156,PT5M,0.0,,
2024-12-13 21:30:00+00:00,17,0.15,-180,0,0,0,0,32.8,0,0,0,0,83.6,1.3,156,PT5M,0.0,,
2024-12-13 21:35:00+00:00,17,0.15,-177,0,0,0,0,32.8,0,0,0,0,83.7,1.2,156,PT5M,0.0,,
2024-12-13 21:40:00+00:00,17,0.15,-174,0,0,0,0,34.3,0,0,0,0,83.7,1.2,156,PT5M,0.0,,
2024-12-13 21:45:00+00:00,17,0.15,-171,0,0,0,0,35.7,0,0,0,0,83.8,1.1,155,PT5M,0.0,,
2024-12-13 21:50:00+00:00,17,0.15,-169,0,0,0,0,37.2,0,0,0,0,83.9,1.1,155,PT5M,0.0,,
2024-12-13 21:55:00+00:00,17,0.15,-166,0,0,0,0,38.6,0,0,0,0,84.0,1.0,155,PT5M,0.0,,
2024-12-13 22:00:00+00:00,17,0.15,-163,0,0,0,0,38.6,0,0,0,0,84.1,0.9,155,PT5M,0.0,0.0,
2024-12-13 22:05:00+00:00,17,0.15,-161,0,0,0,0,42.7,0,0,0,0,84.3,0.9,154,PT5M,0.0,,
2024-12-13 22:10:00+00:00,17,0.15,-158,0,0,0,0,44.1,0,0,0,0,84.7,0.9,154,PT5M,0.0,,
2024-12-13 22:15:00+00:00,17,0.15,-156,0,0,0,0,44.1,0,0,0,0,85.0,0.9,153,PT5M,0.0,,
2024-12-13 22:20:00+00:00,17,0.15,-154,0,0,0,0,46.7,0,0,0,0,85.4,0.8,153,PT5M,0.0,,
2024-12-13 22:25:00+00:00,17,0.15,-152,0,0,0,0,50.6,0,0,0,0,85.7,0.8,152,PT5M,0.0,,
2024-12-13 22:30:00+00:00,17,0.15,-150,0,0,0,0,48.0,0,0,0,0,86.1,0.8,152,PT5M,0.0,,
2024-12-13 22:35:00+00:00,17,0.15,-148,0,0,0,0,45.4,0,0,0,0,86.5,0.8,151,PT5M,0.0,,
2024-12-13 22:40:00+00:00,16,0.15,-146,0,0,0,0,45.4,0,0,0,0,86.8,0.7,150,PT5M,0.0,,
2024-12-13 22:45:00+00:00,16,0.15,-144,0,0,0,0,48.0,0,0,0,0,87.2,0.7,150,PT5M,0.0,,
2024-12-13 22:50:00+00:00,16,0.15,-142,0,0,0,0,48.0,0,0,0,0,87.6,0.7,149,PT5M,0.0,,
2024-12-13 22:55:00+00:00,16,0.15,-141,0,0,0,0,49.3,0,0,0,0,87.9,0.7,148,PT5M,0.0,,
2024-12-13 23:00:00+00:00,16,0.15,-139,0,0,0,0,45.4,0,0,0,0,88.3,0.7,147,PT5M,0.0,0.0,
2024-12-13 23:05:00+00:00,16,0.15,-138,0,0,0,0,41.4,0,0,0,0,88.6,0.6,146,PT5M,0.0,,
2024-12-13 23:10:00+00:00,16,0.15,-136,0,0,0,0,45.4,0,0,0,0,88.9,0.7,146,PT5M,0.0,,
2024-12-13 23:15:00+00:00,16,0.15,-135,0,0,0,0,46.7,0,0,0,0,89.1,0.7,145,PT5M,0.0,,
2024-12-13 23:20:00+00:00,16,0.15,-134,0,0,0,0,44.1,0,0,0,0,89.3,0.7,144,PT5M,0.0,,
2024-12-13 23:25:00+00:00,16,0.15,-133,0,0,0,0,49.3,0,0,0,0,89.6,0.7,143,PT5M,0.0,,
2024-12-13 23:30:00+00:00,16,0.15,-131,0,0,0,0,44.1,0,0,0,0,89.8,0.7,142,PT5M,0.0,,
2024-12-13 23:35:00+00:00,16,0.15,-130,0,0,0,0,41.4,0,0,0,0,90.0,0.7,141,PT5M,0.0,,
2024-12-13 23:40:00+00:00,16,0.15,-129,0,0,0,0,46.7,0,0,0,0,90.3,0.7,140,PT5M,0.0,,
2024-12-13 23:45:00+00:00,16,0.15,-128,0,0,0,0,41.4,0,0,0,0,90.5,0.7,139,PT5M,0.0,,
2024-12-13 23:50:00+00:00,16,0.15,-128,0,0,0,0,34.3,0,0,0,0,90.8,0.8,138,PT5M,0.0,,
2024-12-13 23:55:00+00:00,16,0.15,-127,0,0,0,0,37.2,0,0,0,0,91.0,0.8,137,PT5M,0.0,,
2024-12-14 00:00:00+00:00,15,0.15,-126,0,0,0,0,34.3,0,0,0,0,91.2,0.8,136,PT5M,0.0,0.0,22.42184633053264
2024-12-14 00:05:00+00:00,15,0.15,-125,0,0,0,0,35.7,0,0,0,0,91.4,0.8,135,PT5M,0.0,,
2024-12-14 00:10:00+00:00,15,0.15,-125,0,0,0,0,49.3,0,0,0,0,91.5,0.7,134,PT5M,0.0,,
2024-12-14 00:15:00+00:00,15,0.15,-124,0,0,0,0,44.1,0,0,0,0,91.6,0.7,133,PT5M,0.0,,
2024-12-14 00:20:00+00:00,15,0.15,-123,0,0,0,0,38.6,0,0,0,0,91.7,0.7,132,PT5M,0.0,,
2024-12-14 00:25:00+00:00,15,0.15,-123,0,0,0,0,34.3,0,0,0,0,91.8,0.7,131,PT5M,0.0,,
2024-12-14 00:30:00+00:00,15,0.15,-122,0,0,0,0,34.3,0,0,0,0,91.9,0.7,130,PT5M,0.0,,
2024-12-14 00:35:00+00:00,15,0.15,-121,0,0,0,0,28.3,0,0,0,0,92.0,0.7,129,PT5M,0.0,,
2024-12-14 00:40:00+00:00,15,0.15,-121,0,0,0,0,18.9,0,0,0,0,92.1,0.7,128,PT5M,0.0,,
2024-12-14 00:45:00+00:00,15,0.15,-120,0,0,0,0,15.6,0,0,0,0,92.2,0.7,127,PT5M,0.0,,
2024-12-14 00:50:00+00:00,15,0.15,-120,0,0,0,0,18.9,0,0,0,0,92.3,0.7,126,PT5M,0.0,,
2024-12-14 00:55:00+00:00,15,0.15,-119,0,0,0,0,17.2,0,0,0,0,92.4,0.7,125,PT5M,0.0,,
2024-12-14 01:00:00+00:00,15,0.15,-119,0,0,0,0,20.5,0,0,0,0,92.5,0.7,123,PT5M,0.0,0.0,
2024-12-14 01:05:00+00:00,15,0.15,-119,0,0,0,0,17.2,0,0,0,0,92.7,0.7,122,PT5M,0.0,,
2024-12-14 01:10:00+00:00,15,0.15,-118,0,0,0,0,15.6,0,0,0,0,92.9,0.7,121,PT5M,0.0,,
2024-12-14 01:15:00+00:00,15,0.15,-118,0,0,0,0,12.2,0,0,0,0,93.2,0.7,120,PT5M,0.0,,
2024-12-14 01:20:00+00:00,15,0.15,-117,0,0,0,0,7.1,0,0,0,0,93.4,0.7,119,PT5M,0.0,,
2024-12-14 01:25:00+00:00,15,0.15,-117,0,0,0,0,8.8,0,0,0,0,93.7,0.7,118,PT5M,0.0,,
2024-12-14 01:30:00+00:00,15,0.15,-117,0,0,0,0,7.1,0,0,0,0,93.9,0.7,117,PT5M,0.0,,
2024-12-14 01:35:00+00:00,15,0.15,-116,0,0,0,0,5.3,0,0,0,0,94.2,0.7,116,PT5M,0.0,,
2024-12-14 01:40:00+00:00,15,0.15,-116,0,0,0,0,3.6,0,0,0,0,94.4,0.7,115,PT5M,0.0,,
2024-12-14 01:45:00+00:00,15,0.15,-116,0,0,0,0,3.6,0,0,0,0,94.7,0.7,113,PT5M,0.0,,
2024-12-14 01:50:00+00:00,15,0.15,-116,0,0,0,0,1.8,0,0,0,0,94.9,0.7,112,PT5M,0.0,,
2024-12-14 01:55:00+00:00,15,0.15,-115,0,0,0,0,0.0,0,0,0,0,95.2,0.8,111,PT5M,0.0,,
2024-12-14 02:00:00+00:00,15,0.15,-115,0,0,0,0,0.0,0,0,0,0,95.5,0.8,110,PT5M,0.0,0.0,
2024-12-14 02:05:00+00:00,15,0.15,-115,0,0,0,0,0.0,0,0,0,0,95.6,0.8,109,PT5M,0.0,,
2024-12-14 02:10:00+00:00,15,0.15,-115,0,0,0,0,0.0,0,0,0,0,95.7,0.8,108,PT5M,0.0,,
2024-12-14 02:15:00+00:00,15,0.15,-115,0,0,0,0,0.0,0,0,0,0,95.7,0.8,107,PT5M,0.0,,
2024-12-14 02:20:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,95.8,0.8,106,PT5M,0.0,,
2024-12-14 02:25:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,95.8,0.8,104,PT5M,0.0,,
2024-12-14 02:30:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,95.9,0.8,103,PT5M,0.0,,
2024-12-14 02:35:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,95.9,0.8,102,PT5M,0.0,,
2024-12-14 02:40:00+00:00,15,0.15,-114,0,0,0,0,0.0,0,0,0,0,96.0,0.8,101,PT5M,0.0,,
2024-12-14 02:45:00+00:00,14,0.15,-114,0,0,0,0,0.0,0,0,0,0,96.0,0.8,100,PT5M,0.0,,
2024-12-14 02:50:00+00:00,14,0.15,-114,0,0,0,0,0.0,0,0,0,0,96.1,0.8,99,PT5M,0.0,,
2024-12-14 02:55:00+00:00,14,0.15,-114,0,0,0,0,0.0,0,0,0,0,96.1,0.8,98,PT5M,0.0,,
2024-12-14 03:00:00+00:00,14,0.15,-113,0,0,0,0,0.0,0,0,0,0,96.2,0.9,96,PT5M,0.0,0.06719274948541658,
2024-12-14 03:05:00+00:00,14,0.15,-113,0,0,0,0,13.9,0,0,0,0,96.1,0.9,95,PT5M,0.0,,
2024-12-14 03:10:00+00:00,14,0.15,-113,0,0,0,0,5.3,0,0,0,0,96.0,0.8,94,PT5M,0.0,,
2024-12-14 03:15:00+00:00,14,0.15,-113,0,0,0,0,3.6,0,0,0,0,95.8,0.8,93,PT5M,0.0,,
2024-12-14 03:20:00+00:00,15,0.15,-113,0,0,0,0,0.0,0,0,0,0,95.6,0.8,92,PT5M,0.0,,
2024-12-14 03:25:00+00:00,15,0.15,-113,0,0,0,0,0.0,0,0,0,0,95.5,0.8,91,PT5M,0.0,,
2024-12-14 03:30:00+00:00,15,0.15,-113,3,1,3,3,38.6,2,0,2,2,95.3,0.8,90,PT5M,0.010909981590921864,,
2024-12-14 03:35:00+00:00,15,0.15,-113,12,18,13,11,3.6,12,8,13,12,95.2,0.8,88,PT5M,0.0654465360803148,,
2024-12-14 03:40:00+00:00,15,0.15,-113,19,63,25,17,3.6,20,43,24,19,95.0,0.8,87,PT5M,0.10912527626981877,,
2024-12-14 03:45:00+00:00,15,0.15,-113,26,138,38,22,3.6,27,105,37,24,94.9,0.8,86,PT5M,0.1474961272845695,,
2024-12-14 03:50:00+00:00,15,0.15,-113,32,235,53,26,10.5,38,103,47,34,94.7,0.8,85,PT5M,0.20697516949706088,,
2024-12-14 03:55:00+00:00,15,0.15,-113,37,290,69,29,15.6,49,84,58,45,94.6,0.8,84,PT5M,0.2663599031023131,,
2024-12-14 04:00:00+00:00,15,0.15,-113,42,341,86,31,20.5,61,58,68,56,94.4,0.8,83,PT5M,0.33083015853255676,0.6602444856183869,
2024-12-14 04:05:00+00:00,15,0.15,-113,46,388,104,33,26.9,75,7,76,72,93.8,0.8,81,PT5M,0.40556719573933314,,
2024-12-14 04:10:00+00:00,15,0.15,-113,50,430,123,36,30.2,86,0,86,83,92.6,0.7,80,PT5M,0.46432349656246236,,
2024-12-14 04:15:00+00:00,16,0.15,-113,54,469,142,47,28.8,97,21,101,93,91.4,0.6,79,PT5M,0.5211920779966082,,
2024-12-14 04:20:00+00:00,16,0.15,-113,57,504,162,60,29.0,108,34,115,104,90.2,0.6,78,PT5M,0.579664581968952,,
2024-12-14 04:25:00+00:00,16,0.15,-114,60,536,182,73,29.2,118,45,129,115,89.1,0.6,77,PT5M,0.6327615592890162,,
2024-12-14 04:30:00+00:00,16,0.15,-114,63,565,202,87,29.4,129,55,143,126,88.0,0.5,76,PT5M,0.6908623816566893,,
2024-12-14 04:35:00+00:00,17,0.15,-114,65,591,223,102,29.4,140,66,157,137,86.8,0.5,75,PT5M,0.7459076150286831,,
2024-12-14 04:40:00+00:00,17,0.15,-114,68,615,243,118,26.1,144,125,180,146,85.7,0.4,73,PT5M,0.7679279371225476,,
2024-12-14 04:45:00+00:00,17,0.15,-114,70,636,264,134,30.7,163,66,183,162,84.7,0.4,72,PT5M,0.8658373469998019,,
2024-12-14 04:50:00+00:00,17,0.15,-114,73,656,285,150,30.6,173,76,198,174,83.6,0.4,71,PT5M,0.9180204238240256,,
2024-12-14 04:55:00+00:00,17,0.15,-114,75,675,305,166,33.4,189,42,203,187,82.6,0.4,70,PT5M,1.0000390526999665,,
2024-12-14 05:00:00+00:00,18,0.15,-114,77,692,326,183,28.7,189,120,232,198,81.5,0.4,69,PT5M,0.9978775225062553,1.1664877149733373,
2024-12-14 05:05:00+00:00,18,0.15,-115,78,708,347,200,33.1,210,58,232,211,80.6,0.5,68,PT5M,1.1063749000417067,,
2024-12-14 05:10:00+00:00,18,0.15,-115,80,723,367,217,26.9,203,164,268,223,79.7,0.5,67,PT5M,1.0909591784494024,,
2024-12-14 05:15:00+00:00,18,0.15,-115,82,737,388,234,26.8,212,172,284,236,78.8,0.6,65,PT5M,1.1529835270976927,,
2024-12-14 05:20:00+00:00,18,0.15,-115,84,750,408,251,28.2,226,154,293,248,78.0,0.6,64,PT5M,1.2330884607912977,,
2024-12-14 05:25:00+00:00,19,0.15,-116,85,762,428,268,26.5,230,189,315,261,77.1,0.7,63,PT5M,1.2751672920055193,,
2024-12-14 05:30:00+00:00,19,0.15,-116,86,774,449,286,20.2,211,315,358,276,76.3,0.7,62,PT5M,1.2549167591319144,,
2024-12-14 05:35:00+00:00,19,0.15,-116,87,786,469,303,15.3,191,425,397,292,75.5,0.8,61,PT5M,1.2413284630453336,,
2024-12-14 05:40:00+00:00,19,0.15,-116,87,800,489,320,11.9,175,509,431,308,74.7,0.8,60,PT5M,1.2486855872084914,,
2024-12-14 05:45:00+00:00,20,0.15,-117,87,813,509,337,0.0,87,813,509,337,73.9,0.9,59,PT5M,1.058628812469859,,
2024-12-14 05:50:00+00:00,20,0.15,-117,87,826,529,353,0.0,87,826,529,353,73.1,0.9,58,PT5M,1.1337069265597217,,
2024-12-14 05:55:00+00:00,20,0.15,-117,86,838,549,370,0.0,86,838,549,370,72.3,1.0,57,PT5M,1.204135150372852,,
2024-12-14 06:00:00+00:00,20,0.15,-118,86,849,568,387,0.0,86,849,568,387,71.5,1.1,55,PT5M,1.279401785912048,1.6596135818196496,
2024-12-14 06:05:00+00:00,20,0.15,-118,85,860,587,403,0.0,85,860,587,403,70.7,1.1,54,PT5M,1.3500761071098564,,
2024-12-14 06:10:00+00:00,21,0.15,-118,85,870,606,419,0.0,85,870,606,419,69.9,1.1,53,PT5M,1.4193555124351023,,
2024-12-14 06:15:00+00:00,21,0.15,-119,84,880,624,435,0.0,84,880,624,435,69.1,1.1,52,PT5M,1.4894138609541756,,
2024-12-14 06:20:00+00:00,21,0.15,-119,83,889,643,451,0.0,83,889,643,451,68.4,1.1,51,PT5M,1.5585796455052625,,
2024-12-14 06:25:00+00:00,21,0.15,-120,82,899,660,467,0.0,82,899,660,467,67.6,1.1,50,PT5M,1.6289155546095073,,
2024-12-14 06:30:00+00:00,21,0.15,-120,81,907,678,482,0.0,81,907,678,482,66.8,1.2,49,PT5M,1.6971680259973883,,
2024-12-14 06:35:00+00:00,21,0.15,-121,81,914,695,497,0.0,81,914,695,497,66.1,1.2,48,PT5M,1.7682441248564797,,
2024-12-14 06:40:00+00:00,22,0.15,-122,81,919,711,512,0.0,81,919,711,512,65.3,1.2,47,PT5M,1.8284061676172474,,
2024-12-14 06:45:00+00:00,22,0.15,-122,82,923,727,526,0.0,82,923,727,526,64.6,1.2,46,PT5M,1.8984089875729664,,
2024-12-14 06:50:00+00:00,22,0.15,-123,82,928,743,540,0.0,82,928,743,540,63.9,1.2,45,PT5M,1.9643163922422275,,
2024-12-14 06:55:00+00:00,22,0.15,-123,83,932,758,554,0.0,83,932,758,554,63.2,1.3,44,PT5M,2.0330768170235327,,
2024-12-14 07:00:00+00:00,22,0.15,-124,83,936,773,567,0.0,83,936,773,567,62.5,1.3,42,PT5M,2.0956359185502764,2.4201395032541577,
2024-12-14 07:05:00+00:00,22,0.15,-125,84,939,788,580,0.0,84,939,788,580,61.8,1.3,41,PT5M,2.1602277244622017,,
2024-12-14 07:10:00+00:00,23,0.15,-126,84,943,802,593,0.0,84,943,802,593,61.1,1.3,40,PT5M,2.256023905290285,,
2024-12-14 07:15:00+00:00,23,0.15,-127,85,946,815,605,0.0,85,946,815,605,60.4,1.3,39,PT5M,2.307637734918157,,
2024-12-14 07:20:00+00:00,23,0.15,-127,85,949,829,617,0.0,85,949,829,617,59.7,1.3,38,PT5M,2.3561866677389633,,
2024-12-14 07:25:00+00:00,23,0.15,-128,86,952,841,629,0.0,86,952,841,629,59.0,1.3,37,PT5M,2.410388562350926,,
2024-12-14 07:30:00+00:00,23,0.15,-129,86,955,854,640,0.0,86,955,854,640,58.4,1.3,36,PT5M,2.4604006991072054,,
